#Acq. time (s)=	1
#Accumulations=	2
#Range (cm-¹)=	5...2000
#Windows=	4
#Auto scanning=	On
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x20_VIS_LWD
#Grating=	600 (500nm)
#ND Filter=	100%
#Laser=	532nm_Edge
#Hole=	100.021
#Range=	Visible
#E-Cal_Neon=	0
#StageXY=	130x85mm Scan+
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-1544.3
#Spectral res.(cm-¹)=	7.4
#Full time(s)=	28
#AC=	Not calibrated
#Project=	plate_60mgml
#Sample=	plate_60mgml
#Site=	CMAC
#Title=	plate_60mgml_A12_cent
#Remark=	first run - test
#Date=	17.12.2025 10:23
#Acquired=	17.12.2025 10:23:00
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
5.92113	82.9257
7.77037	62.0046
9.62139	61.9988
11.4699	62.0012
13.318	65.0035
15.168	62.0139
17.0154	75.9373
18.8624	75
20.7113	73.0209
22.5576	84.9233
24.4036	118.849
26.2492	146.686
28.0966	174.796
29.9414	256.477
31.7859	370.839
33.6301	553.828
35.476	741.646
37.3194	911.408
39.1625	1074.22
41.0052	1292.24
42.8475	1616.24
44.6895	1922.64
46.5333	2308.53
48.3745	3033.79
50.2154	4488.14
52.0559	5733.85
53.8961	6030.26
55.7359	5278.95
57.5775	4252.91
59.4166	3908.51
61.2553	4615.68
63.0936	6043.12
64.9316	7690.16
66.7693	8858.52
68.6065	8725.29
70.4435	8087.29
72.28	7694.93
74.1162	7295.12
75.952	6994.77
77.7875	6453.55
79.6248	5954.46
81.4595	5574.14
83.2939	5367.68
85.1279	5282.27
86.9616	5496.8
88.7949	5887.04
90.6279	6275.33
92.4605	6564.18
94.2927	6626.93
96.1246	6797.1
97.9561	7030.68
99.7851	7495.64
101.616	8020.39
103.446	8591.83
105.276	9421.8
107.106	10658.4
108.936	12631.7
110.765	15025.6
112.593	18410.8
114.422	22670.1
116.249	27963.8
118.077	34803.6
119.902	42597.6
121.729	49214.2
123.555	50214.7
125.382	44147.7
127.207	34608.1
129.033	26085
130.858	20468.2
132.681	17296.9
134.505	15797.9
136.329	15442
138.153	15735.9
139.976	16164.2
141.797	16278.9
143.619	15499.9
145.441	14120.4
147.263	12103.1
149.083	10124.6
150.904	8492.57
152.725	7071.87
154.545	6004.73
156.363	5166.27
158.183	4506.18
160.002	3975.49
161.819	3558.6
163.638	3233.76
165.456	2938.47
167.274	2724.13
169.089	2533.96
170.907	2385.27
172.722	2179.73
174.538	2047.59
176.354	1878.2
178.168	1764.01
179.983	1645.72
181.799	1535.84
183.611	1501.46
185.426	1478.81
187.238	1408.77
189.051	1388.8
190.865	1353.25
192.676	1362.4
194.488	1390.59
196.298	1386.3
198.11	1387.27
199.92	1385.04
201.731	1385
203.54	1340.14
205.35	1344.08
207.158	1342.24
208.968	1350.26
210.776	1299.83
212.585	1286.55
214.391	1225.14
216.2	1135.96
218.006	1049.78
219.813	963.13
221.619	883.535
223.426	811.414
225.23	744.003
227.034	688.102
228.84	669.481
230.644	645.43
232.449	596.814
234.252	577.742
236.054	572.75
237.859	540.749
239.66	522.507
241.464	503.348
243.265	486.397
245.066	470.699
246.868	469.57
248.668	443.64
250.468	446.467
252.269	426.872
254.068	417.349
255.867	404.177
257.665	403.823
259.465	399.211
261.262	370.628
263.06	378.06
264.857	358.107
266.655	356.709
268.451	345.841
270.247	333.817
272.043	332.038
273.84	320.465
275.635	314.544
277.429	314.107
279.223	304.2
281.017	307.814
282.812	295.876
284.605	303.694
286.398	299.616
288.19	296.105
289.982	292.749
291.774	291.891
293.567	292.786
295.358	306.681
297.149	307.358
298.939	304.384
300.729	307.674
302.518	337.033
304.308	334.981
306.097	332
307.885	336.326
309.673	344.965
311.461	345
313.249	350.319
315.036	360.942
316.822	379.619
318.611	383.881
320.397	437.93
322.183	526.709
323.968	597.163
325.753	743.406
327.536	958.53
329.32	1236.65
331.104	1545.32
332.888	1646.01
334.671	1527.94
336.454	1319.12
338.237	1079.67
340.019	942.98
341.801	841.042
343.583	782.779
345.364	722.693
347.145	616.605
348.926	493.721
350.706	433.214
352.484	374.442
354.263	353.563
356.042	341.965
357.821	358.419
359.6	367.588
361.378	397.416
363.154	426.77
364.931	439.285
366.708	466.695
368.485	442.387
370.262	411.926
372.036	364.704
373.812	352.415
375.587	359.748
377.362	363.581
379.135	362.578
380.909	412.016
382.683	500.084
384.457	597.028
386.228	783.695
388.001	1090.09
389.774	1515.07
391.546	2346.9
393.316	3596.79
395.088	4086.07
396.859	3257.17
398.628	1995.18
400.399	1087.13
402.169	653.25
403.937	473.04
405.707	374.914
407.474	329.928
409.243	303.459
411.012	290.61
412.778	297.216
414.546	345.618
416.311	441.976
418.078	600.083
419.845	634.477
421.61	528.324
423.376	397
425.14	290.818
426.906	254.888
428.669	235.591
430.434	219.514
432.196	211.511
433.96	215.391
435.722	210
437.486	212.042
439.247	222.005
441.009	206.497
442.77	221.488
444.532	225.008
446.292	242.43
448.053	261.967
449.812	309.69
451.571	420.844
453.332	563.002
455.09	619.737
456.85	553.271
458.607	425.952
460.364	320.452
462.123	271.05
463.879	238.523
465.635	225.66
467.393	215.533
469.148	205.195
470.904	212.606
