#Acq. time (s)=	1.5
#Accumulations=	2
#Range (cm-¹)=	5...2000
#Windows=	4
#Auto scanning=	On
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x20_VIS_LWD
#Grating=	600 (500nm)
#ND Filter=	50%
#Laser=	532nm_Edge
#Hole=	100.021
#Range=	Visible
#E-Cal_Neon=	0
#StageXY=	130x85mm Scan+
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-1615
#Spectral res.(cm-¹)=	7.4
#Full time(s)=	39
#AC=	Not calibrated
#Project=	plate_60mgml
#Sample=	plate_60mgml
#Site=	CMAC
#Title=	plate_60mgml_B10_cent
#Remark=	first run - test
#Date=	17.12.2025 10:31
#Acquired=	17.12.2025 10:31:32
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
5.92113	54.0093
7.77037	57.007
9.62139	57.9942
11.4699	52.0058
13.318	55.993
15.168	56.0046
17.0154	55
18.8624	63.9535
20.7113	67.9895
22.5576	80
24.4036	96.8339
26.2492	119.686
28.0966	135.944
29.9414	199.561
31.7859	293.071
33.6301	398.62
35.476	545.107
37.3194	666.467
39.1625	854.433
41.0052	1160.03
42.8475	1576.44
44.6895	1851.76
46.5333	2517.03
48.3745	4488.3
50.2154	7360.08
52.0559	7265.06
53.8961	5230.11
55.7359	3660.02
57.5775	3150.13
59.4166	3588.36
61.2553	4577.86
63.0936	6139.74
64.9316	7237.35
66.7693	7487.69
68.6065	7528.46
70.4435	7857.46
72.28	8155.96
74.1162	8468.56
75.952	8091.98
77.7875	6929.08
79.6248	5512.46
81.4595	4562.67
83.2939	4093.11
85.1279	3901.17
86.9616	3921.41
88.7949	4137.06
90.6279	4279.24
92.4605	4363.91
94.2927	4365.22
96.1246	4435.65
97.9561	4656.2
99.7851	4890.32
101.616	5300.54
103.446	5719.02
105.276	6465.64
107.106	7490.15
108.936	9052.94
110.765	10985.3
112.593	13285.1
114.422	16178.4
116.249	19527.9
118.077	24252.7
119.902	29472.9
121.729	33405.6
123.555	32587.5
125.382	27230
127.207	21059.1
129.033	16476.1
130.858	13557.4
132.681	12153.3
134.505	11623.2
136.329	11646.3
138.153	11893
139.976	12091.7
141.797	11876.3
143.619	11195.3
145.441	10091.6
147.263	8717.22
149.083	7539.95
150.904	6565.27
152.725	5649.13
154.545	4889.83
156.363	4266.75
158.183	3781.56
160.002	3348.17
161.819	3135.13
163.638	2933.62
165.456	2751.66
167.274	2629.68
169.089	2455.09
170.907	2320.81
172.722	2116.27
174.538	1938.96
176.354	1755.78
178.168	1678.89
179.983	1547.65
181.799	1447.65
183.611	1353.95
185.426	1304.82
187.238	1222.05
189.051	1199.71
190.865	1181.39
192.676	1131.59
194.488	1111.01
196.298	1099.85
198.11	1101.61
199.92	1102.74
201.731	1108.95
203.54	1122.86
205.35	1117.43
207.158	1079.97
208.968	1056.52
210.776	1024.3
212.585	999.22
214.391	943.795
216.2	901.963
218.006	833.923
219.813	796.907
221.619	746.419
223.426	696.778
225.23	656.819
227.034	643.198
228.84	628.203
230.644	592.458
232.449	586.174
234.252	552.206
236.054	543.25
237.859	512.521
239.66	521.521
241.464	503.273
243.265	470.285
245.066	465.423
246.868	461.076
248.668	453.487
250.468	437.598
252.269	443.267
254.068	416.619
255.867	421.823
257.665	411.94
259.465	418.894
261.262	407.442
263.06	396.065
