#Acq. time (s)=	1
#Accumulations=	2
#Range (cm-¹)=	5...2000
#Windows=	4
#Auto scanning=	On
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Detector Gain=	Best Dynamic Range
#Detector ADC=	45 kHz       
#Detector temperature (°C)=	-60.1
#Instrument=	LabRAM HR Evol
#Detector=	Syncerity OE
#Objective=	x20_VIS_LWD
#Grating=	600 (500nm)
#ND Filter=	100%
#Laser=	532nm_Edge
#Hole=	100.021
#Range=	Visible
#E-Cal_Neon=	0
#StageXY=	130x85mm Scan+
#StageZ=	Z motor
#X (µm)=	0
#Y (µm)=	0
#Z (µm)=	-1622.3
#Spectral res.(cm-¹)=	7.4
#Full time(s)=	34
#AC=	Not calibrated
#Project=	plate_60mgml
#Sample=	plate_60mgml
#Site=	CMAC
#Title=	plate_60mgml_B5_cent
#Remark=	first run - test
#Date=	17.12.2025 10:27
#Acquired=	17.12.2025 10:27:20
#AxisType[0]=Intens
#AxisUnit[0]=Cnt
#AxisType[1]=Spectr
#AxisUnit[1]=1/cm
5.92113	58
7.77037	55.0093
9.62139	57.9988
11.4699	53.0012
13.318	53.0035
15.168	52.0279
17.0154	55.9512
18.8624	57
20.7113	63.9686
22.5576	76.9106
24.4036	88.8943
26.2492	115.686
28.0966	175.275
29.9414	261.725
31.7859	427.515
33.6301	644.784
35.476	866.677
37.3194	1077.07
39.1625	1260.35
41.0052	1526.85
42.8475	1848.69
44.6895	2049.17
46.5333	2542.71
48.3745	3718.19
50.2154	4908.28
52.0559	4735.58
53.8961	3632.61
55.7359	3095.27
57.5775	3099.45
59.4166	3332.36
61.2553	3639.31
63.0936	4085.01
64.9316	4528.37
66.7693	4991.65
68.6065	5483.8
70.4435	6069.05
72.28	6361.27
74.1162	6400.73
75.952	6326.62
77.7875	5651.8
79.6248	5042.46
81.4595	4557.63
83.2939	4450.25
85.1279	4420.68
86.9616	4431.21
88.7949	4500.14
90.6279	4512.38
92.4605	4476.74
94.2927	4286.19
96.1246	4267
97.9561	4208.02
99.7851	4198.35
101.616	4297.31
103.446	4411.7
105.276	4671.76
107.106	4960.68
108.936	5351.06
110.765	5836.1
112.593	6206.64
114.422	6644.59
116.249	7035.38
118.077	7501.13
119.902	7894.83
121.729	8030.86
123.555	7744.44
125.382	7382.16
127.207	6851.17
129.033	6542.55
130.858	6515.1
132.681	6431.56
134.505	6552.52
